TransactionID,CustomerID,Date,ProductID,Price_x,Qty,TotalAmount,Product Name,Price_y,StoreName,GroupStore,Type,Age,Gender,Marital Status,Income
TR41344,306,2022-01-15,P8,16000,2,32000,Oat,16000,Prima Tendean,Prima,Modern Trade,49,0,Married,"16,52"
TR44149,197,2022-01-15,P4,12000,2,24000,Potato Chip,12000,Sinar Harapan,Harapan Baru,General Trade,51,0,Married,"13,33"
TR54663,361,2022-01-15,P1,8800,8,70400,Choco Bar,8800,Prima Tendean,Prima,Modern Trade,26,1,Single,"0,06"
TR65307,443,2022-01-15,P5,4200,4,16800,Thai Tea,4200,Gita Ginara,Gita,General Trade,33,1,Married,"9,28"
TR71470,217,2022-01-15,P10,15000,5,75000,Cheese Stick,15000,Priangan,Priangan,Modern Trade,39,1,Single,"6,96"
TR71650,142,2022-01-15,P5,4200,5,21000,Thai Tea,4200,Buana Indah,Buana,General Trade,23,1,Single,"1,58"
TR76485,434,2022-01-15,P9,10000,3,30000,Yoghurt,10000,Bonafid,Gita,General Trade,37,0,Married,"9,33"
TR85027,216,2022-01-15,P2,3200,6,19200,Ginger Candy,3200,Prima Tendean,Prima,Modern Trade,30,0,Married,"4,82"
TR8647,378,2022-01-15,P1,8800,9,79200,Choco Bar,8800,Lingga,Lingga,Modern Trade,54,0,Married,"14,66"
TR88822,59,2022-01-15,P7,9400,3,28200,Coffee Candy,9400,Prima Tendean,Prima,Modern Trade,46,1,Married,"10,57"
TR96420,351,2022-01-15,P9,10000,5,50000,Yoghurt,10000,Sinar Harapan,Harapan Baru,General Trade,45,1,Married,"18,34"
TR98224,40,2022-01-15,P6,18000,4,72000,Cashew,18000,Harapan Baru,Harapan Baru,General Trade,19,0,Single,"3,48"
TR1576,138,2022-01-16,P1,8800,2,17600,Choco Bar,8800,Buana Indah,Buana,General Trade,37,1,Married,"8,96"
TR16100,184,2022-01-16,P9,10000,5,50000,Yoghurt,10000,Sinar Harapan,Prestasi,General Trade,33,0,Single,"13,93"
TR17745,150,2022-01-16,P2,3200,5,16000,Ginger Candy,3200,Prima Kelapa Dua,Prima,Modern Trade,61,1,Married,"8,56"
TR19359,105,2022-01-16,P10,15000,5,75000,Cheese Stick,15000,Buana,Buana,General Trade,61,0,Married,"7,54"
TR40245,355,2022-01-16,P6,18000,3,54000,Cashew,18000,Prestasi Utama,Prestasi,General Trade,19,1,Single,0
TR4066,342,2022-01-16,P10,15000,4,60000,Cheese Stick,15000,Harapan Baru,Harapan Baru,General Trade,48,1,Married,"13,55"
TR44922,209,2022-01-16,P10,15000,1,15000,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade,47,0,Single,"2,55"
TR52563,278,2022-01-16,P8,16000,3,48000,Oat,16000,Prima Kota,Prima,Modern Trade,31,1,Married,"9,76"
TR66649,299,2022-01-16,P8,16000,3,48000,Oat,16000,Prima Tendean,Prima,Modern Trade,37,1,Married,"4,54"
TR88920,447,2022-01-16,P8,16000,1,16000,Oat,16000,Gita Ginara,Gita,General Trade,54,1,Married,"20,37"
TR95280,423,2022-01-16,P10,15000,1,15000,Cheese Stick,15000,Harapan Baru,Harapan Baru,General Trade,22,0,Married,"3,55"
TR12572,264,2022-01-17,P1,8800,8,70400,Choco Bar,8800,Prima Tendean,Prima,Modern Trade,21,1,Single,"1,12"
TR16416,162,2022-01-17,P8,16000,2,32000,Oat,16000,Sinar Harapan,Prestasi,General Trade,49,0,Married,"11,46"
TR19683,446,2022-01-17,P10,15000,5,75000,Cheese Stick,15000,Buana,Buana,General Trade,57,0,Married,"7,81"
TR28079,217,2022-01-17,P5,4200,3,12600,Thai Tea,4200,Sinar Harapan,Prestasi,General Trade,39,1,Single,"6,96"
TR28209,447,2022-01-17,P3,7500,5,37500,Crackers,7500,Lingga,Lingga,Modern Trade,54,1,Married,"20,37"
TR2841,16,2022-01-17,P7,9400,6,56400,Coffee Candy,9400,Prima Kelapa Dua,Prima,Modern Trade,52,0,Married,"11,8"
TR28854,136,2022-01-17,P9,10000,4,40000,Yoghurt,10000,Sinar Harapan,Harapan Baru,General Trade,28,1,Married,"2,96"
TR28928,110,2022-01-17,P10,15000,5,75000,Cheese Stick,15000,Gita Ginara,Gita,General Trade,19,0,Married,"2,41"
TR3941,177,2022-01-17,P7,9400,2,18800,Coffee Candy,9400,Buana Indah,Buana,General Trade,33,1,Married,"8,06"
TR55188,398,2022-01-17,P5,4200,5,21000,Thai Tea,4200,Lingga,Lingga,Modern Trade,33,0,Married,"7,44"
TR67971,177,2022-01-17,P2,3200,5,16000,Ginger Candy,3200,Prima Kelapa Dua,Prima,Modern Trade,33,1,Married,"8,06"
TR81233,71,2022-01-17,P3,7500,6,45000,Crackers,7500,Buana,Buana,General Trade,46,0,Married,"12,42"
TR84034,439,2022-01-17,P5,4200,5,21000,Thai Tea,4200,Sinar Harapan,Harapan Baru,General Trade,35,0,Single,"12,34"
TR8508,401,2022-01-17,P5,4200,4,16800,Thai Tea,4200,Priangan,Priangan,Modern Trade,45,0,Married,"4,08"
TR88404,296,2022-01-17,P5,4200,5,21000,Thai Tea,4200,Prima Kota,Prima,Modern Trade,38,1,Single,"3,18"
TR91007,37,2022-01-17,P10,15000,5,75000,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,51,0,Married,"17,11"
TR98921,187,2022-01-17,P8,16000,2,32000,Oat,16000,Lingga,Lingga,Modern Trade,49,1,Married,"9,18"
TR18620,306,2022-01-18,P2,3200,4,12800,Ginger Candy,3200,Prima Tendean,Prima,Modern Trade,49,0,Married,"16,52"
TR3743,83,2022-01-18,P3,7500,4,30000,Crackers,7500,Buana,Buana,General Trade,34,1,Married,"10,88"
TR40659,368,2022-01-18,P3,7500,6,45000,Crackers,7500,Lingga,Lingga,Modern Trade,44,0,Married,"16,13"
TR49285,240,2022-01-18,P3,7500,1,7500,Crackers,7500,Sinar Harapan,Prestasi,General Trade,22,1,Single,"3,33"
TR52721,356,2022-01-18,P8,16000,3,48000,Oat,16000,Prestasi Utama,Prestasi,General Trade,56,0,Married,"13,25"
TR53728,120,2022-01-18,P5,4200,3,12600,Thai Tea,4200,Buana Indah,Buana,General Trade,30,0,Married,"2,48"
TR60985,404,2022-01-18,P5,4200,2,8400,Thai Tea,4200,Prima Kelapa Dua,Prima,Modern Trade,22,0,Single,"2,69"
TR71324,225,2022-01-18,P3,7500,2,15000,Crackers,7500,Buana Indah,Buana,General Trade,59,1,Married,"10,59"
TR75701,378,2022-01-18,P8,16000,1,16000,Oat,16000,Sinar Harapan,Prestasi,General Trade,54,0,Married,"14,66"
TR7896,303,2022-01-18,P7,9400,5,47000,Coffee Candy,9400,Lingga,Lingga,Modern Trade,45,0,Married,"10,34"
TR82047,92,2022-01-18,P2,3200,4,12800,Ginger Candy,3200,Bonafid,Gita,General Trade,60,0,Married,"10,72"
TR89703,81,2022-01-18,P8,16000,2,32000,Oat,16000,Gita Ginara,Gita,General Trade,44,0,Married,"19,49"
TR20664,130,2022-01-19,P6,18000,3,54000,Cashew,18000,Sinar Harapan,Harapan Baru,General Trade,40,0,Married,"9,73"
TR2323,115,2022-01-19,P3,7500,4,30000,Crackers,7500,Sinar Harapan,Prestasi,General Trade,39,0,Married,"5,07"
TR24906,23,2022-01-19,P1,8800,2,17600,Choco Bar,8800,Lingga,Lingga,Modern Trade,57,1,Married,"12,56"
TR29591,203,2022-01-19,P4,12000,4,48000,Potato Chip,12000,Bonafid,Gita,General Trade,53,0,Married,"17,2"
TR3330,318,2022-01-19,P10,15000,1,15000,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,18,0,Single,"3,64"
TR3414,56,2022-01-19,P3,7500,2,15000,Crackers,7500,Buana,Buana,General Trade,20,1,Single,1
TR38717,45,2022-01-19,P3,7500,3,22500,Crackers,7500,Prima Kota,Prima,Modern Trade,53,0,Married,"9,25"
TR53185,404,2022-01-19,P4,12000,3,36000,Potato Chip,12000,Prima Tendean,Prima,Modern Trade,22,0,Single,"2,69"
TR75889,154,2022-01-19,P3,7500,3,22500,Crackers,7500,Prestasi Utama,Prestasi,General Trade,31,0,Married,"8,36"
TR76104,6,2022-01-19,P7,9400,6,56400,Coffee Candy,9400,Prima Kota,Prima,Modern Trade,23,0,Married,"2,33"
TR78475,397,2022-01-19,P10,15000,4,60000,Cheese Stick,15000,Lingga,Lingga,Modern Trade,24,0,Single,"6,42"
TR80853,351,2022-01-19,P7,9400,2,18800,Coffee Candy,9400,Sinar Harapan,Prestasi,General Trade,45,1,Married,"18,34"
TR87436,151,2022-01-19,P1,8800,6,52800,Choco Bar,8800,Harapan Baru,Harapan Baru,General Trade,42,0,Married,"10,38"
TR89069,107,2022-01-19,P9,10000,4,40000,Yoghurt,10000,Buana Indah,Buana,General Trade,38,1,Married,"9,85"
TR97235,413,2022-01-19,P5,4200,2,8400,Thai Tea,4200,Sinar Harapan,Prestasi,General Trade,31,0,Married,"8,8"
TR19590,258,2022-01-20,P6,18000,2,36000,Cashew,18000,Prestasi Utama,Prestasi,General Trade,51,0,Married,"12,57"
TR20045,243,2022-01-20,P3,7500,1,7500,Crackers,7500,Prestasi Utama,Prestasi,General Trade,38,0,Married,"3,34"
TR24538,116,2022-01-20,P10,15000,1,15000,Cheese Stick,15000,Prima Kota,Prima,Modern Trade,51,1,Married,"15,77"
TR31616,416,2022-01-20,P9,10000,5,50000,Yoghurt,10000,Prima Kelapa Dua,Prima,Modern Trade,27,1,Married,"3,43"
TR33794,169,2022-01-20,P9,10000,6,60000,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade,34,0,Married,"3,97"
TR38395,386,2022-01-20,P8,16000,1,16000,Oat,16000,Buana Indah,Buana,General Trade,33,0,Married,"6,95"
TR60760,359,2022-01-20,P5,4200,3,12600,Thai Tea,4200,Prima Kota,Prima,Modern Trade,46,0,Married,"19,99"
TR63307,443,2022-01-20,P7,9400,4,37600,Coffee Candy,9400,Buana,Buana,General Trade,33,1,Married,"9,28"
TR63588,326,2022-01-20,P4,12000,3,36000,Potato Chip,12000,Lingga,Lingga,Modern Trade,24,1,Single,"2,69"
TR72168,130,2022-01-20,P5,4200,3,12600,Thai Tea,4200,Lingga,Lingga,Modern Trade,40,0,Married,"9,73"
TR82517,297,2022-01-20,P5,4200,2,8400,Thai Tea,4200,Bonafid,Gita,General Trade,41,1,Married,"12,13"
TR88378,44,2022-01-20,P7,9400,6,56400,Coffee Candy,9400,Priangan,Priangan,Modern Trade,40,0,Married,"10,65"
TR92856,79,2022-01-20,P7,9400,3,28200,Coffee Candy,9400,Harapan Baru,Harapan Baru,General Trade,20,1,Single,"1,6"
TR14385,66,2022-01-21,P6,18000,3,54000,Cashew,18000,Lingga,Lingga,Modern Trade,37,1,Married,"3,04"
TR1807,197,2022-01-21,P3,7500,4,30000,Crackers,7500,Sinar Harapan,Prestasi,General Trade,51,0,Married,"13,33"
TR24740,106,2022-01-21,P2,3200,3,9600,Ginger Candy,3200,Bonafid,Gita,General Trade,24,0,Single,"6,79"
TR26433,209,2022-01-21,P7,9400,3,28200,Coffee Candy,9400,Gita Ginara,Gita,General Trade,47,0,Single,"2,55"
TR28011,367,2022-01-21,P9,10000,5,50000,Yoghurt,10000,Bonafid,Gita,General Trade,43,0,Married,"10,96"
TR31493,131,2022-01-21,P1,8800,8,70400,Choco Bar,8800,Prestasi Utama,Prestasi,General Trade,25,0,Single,"7,12"
TR32113,171,2022-01-21,P3,7500,6,45000,Crackers,7500,Prima Kelapa Dua,Prima,Modern Trade,40,0,Married,"10,05"
TR32730,243,2022-01-21,P6,18000,1,18000,Cashew,18000,Lingga,Lingga,Modern Trade,38,0,Married,"3,34"
TR3316,435,2022-01-21,P7,9400,5,47000,Coffee Candy,9400,Buana,Buana,General Trade,29,1,Married,"3,61"
TR34731,281,2022-01-21,P3,7500,5,37500,Crackers,7500,Gita Ginara,Gita,General Trade,35,0,Married,"3,03"
TR47402,19,2022-01-21,P9,10000,5,50000,Yoghurt,10000,Prima Kota,Prima,Modern Trade,24,1,Single,"4,14"
TR56276,88,2022-01-21,P10,15000,2,30000,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade,21,0,Single,"2,97"
TR93101,267,2022-01-21,P1,8800,3,26400,Choco Bar,8800,Prestasi Utama,Prestasi,General Trade,22,0,Single,0
TR94279,119,2022-01-21,P5,4200,4,16800,Thai Tea,4200,Prima Tendean,Prima,Modern Trade,26,1,Single,"5,54"
TR99024,289,2022-01-21,P6,18000,3,54000,Cashew,18000,Prima Tendean,Prima,Modern Trade,29,0,Married,"2,37"
TR22459,362,2022-01-22,P10,15000,5,75000,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade,25,0,Single,"7,47"
TR25854,176,2022-01-22,P8,16000,2,32000,Oat,16000,Sinar Harapan,Harapan Baru,General Trade,54,1,Married,"18,32"
TR4315,181,2022-01-22,P5,4200,5,21000,Thai Tea,4200,Sinar Harapan,Harapan Baru,General Trade,33,1,Married,"9,94"
TR47702,359,2022-01-22,P4,12000,5,60000,Potato Chip,12000,Sinar Harapan,Prestasi,General Trade,46,0,Married,"19,99"
TR56832,429,2022-01-22,P4,12000,5,60000,Potato Chip,12000,Prima Kelapa Dua,Prima,Modern Trade,37,1,Married,"8,97"
TR67395,328,2022-01-22,P8,16000,3,48000,Oat,16000,Sinar Harapan,Prestasi,General Trade,36,0,Married,"10,53"
TR81633,376,2022-01-22,P8,16000,2,32000,Oat,16000,Bonafid,Gita,General Trade,44,0,Married,"14,65"
TR9042,320,2022-01-22,P5,4200,3,12600,Thai Tea,4200,Buana Indah,Buana,General Trade,30,0,Married,"3,72"
TR95963,73,2022-01-22,P3,7500,2,15000,Crackers,7500,Prima Kota,Prima,Modern Trade,53,0,Married,"13,71"
TR11023,395,2022-01-23,P3,7500,5,37500,Crackers,7500,Prima Kota,Prima,Modern Trade,28,0,Married,"3,39"
TR16773,14,2022-01-23,P6,18000,1,18000,Cashew,18000,Prima Kelapa Dua,Prima,Modern Trade,58,1,Married,"10,18"
TR23559,62,2022-01-23,P5,4200,5,21000,Thai Tea,4200,Harapan Baru,Harapan Baru,General Trade,51,1,Married,"13,62"
TR40337,168,2022-01-23,P3,7500,2,15000,Crackers,7500,Prestasi Utama,Prestasi,General Trade,27,0,Married,"4,88"
TR5111,294,2022-01-23,P5,4200,5,21000,Thai Tea,4200,Buana,Buana,General Trade,54,1,Married,"19,07"
TR68999,349,2022-01-23,P1,8800,3,26400,Choco Bar,8800,Buana,Buana,General Trade,37,0,Married,"5,96"
TR72014,295,2022-01-23,P5,4200,5,21000,Thai Tea,4200,Lingga,Lingga,Modern Trade,34,0,Married,"4,78"
TR82501,335,2022-01-23,P5,4200,4,16800,Thai Tea,4200,Buana,Buana,General Trade,29,1,Single,"4,74"
TR8408,26,2022-01-23,P10,15000,1,15000,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,45,1,Married,"7,83"
TR91120,114,2022-01-23,P3,7500,6,45000,Crackers,7500,Prestasi Utama,Prestasi,General Trade,22,0,Single,"3,14"
TR13528,196,2022-01-24,P4,12000,5,60000,Potato Chip,12000,Harapan Baru,Harapan Baru,General Trade,34,0,Married,"3,17"
TR14110,356,2022-01-24,P6,18000,2,36000,Cashew,18000,Lingga,Lingga,Modern Trade,56,0,Married,"13,25"
TR26197,187,2022-01-24,P10,15000,4,60000,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,49,1,Married,"9,18"
TR27545,34,2022-01-24,P6,18000,4,72000,Cashew,18000,Buana Indah,Buana,General Trade,45,0,Married,"6,36"
TR29618,171,2022-01-24,P10,15000,4,60000,Cheese Stick,15000,Lingga,Lingga,Modern Trade,40,0,Married,"10,05"
TR3218,91,2022-01-24,P1,8800,10,88000,Choco Bar,8800,Harapan Baru,Harapan Baru,General Trade,59,0,Married,"9,85"
TR34744,76,2022-01-24,P2,3200,3,9600,Ginger Candy,3200,Sinar Harapan,Harapan Baru,General Trade,38,1,Married,"7,88"
TR37162,169,2022-01-24,P8,16000,2,32000,Oat,16000,Bonafid,Gita,General Trade,34,0,Married,"3,97"
TR48869,257,2022-01-24,P1,8800,6,52800,Choco Bar,8800,Bonafid,Gita,General Trade,60,0,Married,"4,25"
TR62843,123,2022-01-24,P2,3200,5,16000,Ginger Candy,3200,Prima Kota,Prima,Modern Trade,34,0,Married,"4,36"
TR65973,422,2022-01-24,P2,3200,5,16000,Ginger Candy,3200,Sinar Harapan,Prestasi,General Trade,21,1,Single,"3,88"
TR69288,160,2022-01-24,P2,3200,3,9600,Ginger Candy,3200,Gita Ginara,Gita,General Trade,48,1,Married,"12,57"
TR80016,183,2022-01-24,P3,7500,2,15000,Crackers,7500,Harapan Baru,Harapan Baru,General Trade,27,1,Single,"0,18"
TR1186,423,2022-01-25,P4,12000,5,60000,Potato Chip,12000,Buana,Buana,General Trade,22,0,Married,"3,55"
TR14148,418,2022-01-25,P5,4200,5,21000,Thai Tea,4200,Prima Tendean,Prima,Modern Trade,45,0,Single,"23,84"
TR24554,444,2022-01-25,P10,15000,5,75000,Cheese Stick,15000,Priangan,Priangan,Modern Trade,53,0,Married,"15,31"
TR24979,276,2022-01-25,P5,4200,2,8400,Thai Tea,4200,Prima Tendean,Prima,Modern Trade,31,1,Married,"8,96"
TR32972,372,2022-01-25,P5,4200,2,8400,Thai Tea,4200,Sinar Harapan,Prestasi,General Trade,31,1,Married,"6,19"
TR38205,314,2022-01-25,P8,16000,3,48000,Oat,16000,Prima Tendean,Prima,Modern Trade,35,0,Married,"6,64"
TR496,3,2022-01-25,P1,8800,2,17600,Choco Bar,8800,Sinar Harapan,Harapan Baru,General Trade,32,1,Married,"9,17"
TR53992,96,2022-01-25,P2,3200,5,16000,Ginger Candy,3200,Gita Ginara,Gita,General Trade,55,0,Married,"13,67"
TR5572,344,2022-01-25,P2,3200,4,12800,Ginger Candy,3200,Prima Tendean,Prima,Modern Trade,47,1,Married,"5,63"
TR57565,180,2022-01-25,P5,4200,4,16800,Thai Tea,4200,Prestasi Utama,Prestasi,General Trade,22,1,Married,"4,07"
TR600,97,2022-01-25,P4,12000,1,12000,Potato Chip,12000,Buana Indah,Buana,General Trade,51,1,Married,"20,22"
TR6094,104,2022-01-25,P1,8800,4,35200,Choco Bar,8800,Prima Kota,Prima,Modern Trade,31,1,Married,"7,92"
TR67707,49,2022-01-25,P10,15000,3,45000,Cheese Stick,15000,Buana,Buana,General Trade,44,1,Married,"13,48"
TR74093,298,2022-01-25,P3,7500,3,22500,Crackers,7500,Prima Kelapa Dua,Prima,Modern Trade,38,1,Married,"8,99"
TR74832,57,2022-01-25,P9,10000,2,20000,Yoghurt,10000,Gita Ginara,Gita,General Trade,33,1,Married,"6,5"
TR94774,222,2022-01-25,P3,7500,6,45000,Crackers,7500,Prima Kota,Prima,Modern Trade,45,0,Married,"15,03"
TR99456,403,2022-01-25,P5,4200,4,16800,Thai Tea,4200,Prima Kota,Prima,Modern Trade,30,0,Married,"4,06"
TR18017,369,2022-01-26,P10,15000,3,45000,Cheese Stick,15000,Sinar Harapan,Harapan Baru,General Trade,32,0,Married,"10,62"
TR21020,10,2022-01-26,P8,16000,3,48000,Oat,16000,Gita Ginara,Gita,General Trade,34,1,Married,4
TR26976,89,2022-01-26,P3,7500,2,15000,Crackers,7500,Buana Indah,Buana,General Trade,32,0,Married,"9,68"
TR291,20,2022-01-26,P1,8800,3,26400,Choco Bar,8800,Harapan Baru,Harapan Baru,General Trade,43,0,Married,"18,91"
TR33309,172,2022-01-26,P10,15000,1,15000,Cheese Stick,15000,Lingga,Lingga,Modern Trade,57,1,Married,"8,96"
TR38496,171,2022-01-26,P1,8800,7,61600,Choco Bar,8800,Prima Kota,Prima,Modern Trade,40,0,Married,"10,05"
TR69292,101,2022-01-26,P4,12000,2,24000,Potato Chip,12000,Gita Ginara,Gita,General Trade,61,1,Married,"54,2"
TR71806,88,2022-01-26,P10,15000,3,45000,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,21,0,Single,"2,97"
TR73761,167,2022-01-26,P5,4200,5,21000,Thai Tea,4200,Prima Tendean,Prima,Modern Trade,28,1,Married,"2,91"
TR83851,398,2022-01-26,P10,15000,1,15000,Cheese Stick,15000,Sinar Harapan,Prestasi,General Trade,33,0,Married,"7,44"
TR88485,24,2022-01-26,P7,9400,4,37600,Coffee Candy,9400,Harapan Baru,Harapan Baru,General Trade,37,0,Married,"9,53"
TR8926,16,2022-01-26,P3,7500,6,45000,Crackers,7500,Bonafid,Gita,General Trade,52,0,Married,"11,8"
TR95049,72,2022-01-26,P7,9400,3,28200,Coffee Candy,9400,Buana Indah,Buana,General Trade,26,0,Single,"1,81"
TR96226,87,2022-01-26,P8,16000,3,48000,Oat,16000,Lingga,Lingga,Modern Trade,44,1,Married,"9,57"
TR96565,407,2022-01-26,P2,3200,3,9600,Ginger Candy,3200,Gita Ginara,Gita,General Trade,53,1,Married,"9,27"
TR1152,149,2022-01-27,P3,7500,6,45000,Crackers,7500,Lingga,Lingga,Modern Trade,61,1,Married,"3,96"
TR20460,277,2022-01-27,P8,16000,3,48000,Oat,16000,Priangan,Priangan,Modern Trade,60,1,Married,"9,38"
TR21521,219,2022-01-27,P10,15000,3,45000,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade,39,0,Single,"9,73"
TR22096,152,2022-01-27,P2,3200,7,22400,Ginger Candy,3200,Prestasi Utama,Prestasi,General Trade,59,1,Married,"10,68"
TR39689,287,2022-01-27,P10,15000,1,15000,Cheese Stick,15000,Sinar Harapan,Harapan Baru,General Trade,36,0,Single,"3,7"
TR44341,133,2022-01-27,P4,12000,2,24000,Potato Chip,12000,Priangan,Priangan,Modern Trade,47,1,Married,"20,81"
TR46384,229,2022-01-27,P6,18000,1,18000,Cashew,18000,Prima Kelapa Dua,Prima,Modern Trade,32,0,Married,"10,17"
TR47250,205,2022-01-27,P7,9400,6,56400,Coffee Candy,9400,Gita Ginara,Gita,General Trade,46,0,Married,"3,83"
TR4769,176,2022-01-27,P8,16000,3,48000,Oat,16000,Gita Ginara,Gita,General Trade,54,1,Married,"18,32"
TR48479,252,2022-01-27,P7,9400,2,18800,Coffee Candy,9400,Prima Tendean,Prima,Modern Trade,18,1,Single,0
TR49703,215,2022-01-27,P4,12000,2,24000,Potato Chip,12000,Priangan,Priangan,Modern Trade,25,0,Single,"5,54"
TR53294,127,2022-01-27,P8,16000,3,48000,Oat,16000,Gita Ginara,Gita,General Trade,27,0,Married,"2,07"
TR59261,342,2022-01-27,P10,15000,3,45000,Cheese Stick,15000,Lingga,Lingga,Modern Trade,48,1,Married,"13,55"
TR66991,312,2022-01-27,P8,16000,2,32000,Oat,16000,Gita Ginara,Gita,General Trade,54,0,Married,"18,77"
TR71099,294,2022-01-27,P5,4200,3,12600,Thai Tea,4200,Bonafid,Gita,General Trade,54,1,Married,"19,07"
TR7372,171,2022-01-27,P2,3200,6,19200,Ginger Candy,3200,Lingga,Lingga,Modern Trade,40,0,Married,"10,05"
TR84119,307,2022-01-27,P5,4200,3,12600,Thai Tea,4200,Priangan,Priangan,Modern Trade,31,0,Married,"5,22"
TR87564,19,2022-01-27,P9,10000,3,30000,Yoghurt,10000,Priangan,Priangan,Modern Trade,24,1,Single,"4,14"
TR87745,245,2022-01-27,P5,4200,4,16800,Thai Tea,4200,Prima Tendean,Prima,Modern Trade,26,1,Married,"4,58"
TR91130,288,2022-01-27,P1,8800,3,26400,Choco Bar,8800,Buana,Buana,General Trade,22,0,Single,0
TR11942,44,2022-01-28,P4,12000,3,36000,Potato Chip,12000,Sinar Harapan,Harapan Baru,General Trade,40,0,Married,"10,65"
TR14660,40,2022-01-28,P3,7500,4,30000,Crackers,7500,Bonafid,Gita,General Trade,19,0,Single,"3,48"
TR18382,23,2022-01-28,P2,3200,3,9600,Ginger Candy,3200,Harapan Baru,Harapan Baru,General Trade,57,1,Married,"12,56"
TR226,281,2022-01-28,P8,16000,2,32000,Oat,16000,Prima Kota,Prima,Modern Trade,35,0,Married,"3,03"
TR26050,88,2022-01-28,P7,9400,3,28200,Coffee Candy,9400,Harapan Baru,Harapan Baru,General Trade,21,0,Single,"2,97"
TR2737,417,2022-01-28,P2,3200,5,16000,Ginger Candy,3200,Harapan Baru,Harapan Baru,General Trade,47,1,Married,"12,75"
TR33859,367,2022-01-28,P5,4200,4,16800,Thai Tea,4200,Buana Indah,Buana,General Trade,43,0,Married,"10,96"
TR43048,202,2022-01-28,P1,8800,2,17600,Choco Bar,8800,Lingga,Lingga,Modern Trade,28,0,Married,"4,53"
TR52295,361,2022-01-28,P4,12000,2,24000,Potato Chip,12000,Sinar Harapan,Harapan Baru,General Trade,26,1,Single,"0,06"
TR55903,214,2022-01-28,P5,4200,3,12600,Thai Tea,4200,Gita Ginara,Gita,General Trade,52,0,Married,"13,14"
TR58807,20,2022-01-28,P9,10000,4,40000,Yoghurt,10000,Sinar Harapan,Prestasi,General Trade,43,0,Married,"18,91"
TR66811,79,2022-01-28,P2,3200,3,9600,Ginger Candy,3200,Buana,Buana,General Trade,20,1,Single,"1,6"
TR69931,384,2022-01-28,P8,16000,2,32000,Oat,16000,Prestasi Utama,Prestasi,General Trade,59,1,Married,"4,42"
TR98511,410,2022-01-28,P8,16000,3,48000,Oat,16000,Prima Kelapa Dua,Prima,Modern Trade,55,1,Married,"8,68"
TR1232,342,2022-01-29,P5,4200,5,21000,Thai Tea,4200,Sinar Harapan,Prestasi,General Trade,48,1,Married,"13,55"
TR2820,410,2022-01-29,P9,10000,6,60000,Yoghurt,10000,Lingga,Lingga,Modern Trade,55,1,Married,"8,68"
TR29955,445,2022-01-29,P8,16000,2,32000,Oat,16000,Priangan,Priangan,Modern Trade,51,0,Married,"14,48"
TR36472,187,2022-01-29,P6,18000,1,18000,Cashew,18000,Prima Kelapa Dua,Prima,Modern Trade,49,1,Married,"9,18"
TR41807,263,2022-01-29,P7,9400,3,28200,Coffee Candy,9400,Bonafid,Gita,General Trade,40,1,Married,"10,21"
TR44836,99,2022-01-29,P7,9400,4,37600,Coffee Candy,9400,Lingga,Lingga,Modern Trade,40,0,Married,"8,47"
TR53477,51,2022-01-29,P5,4200,4,16800,Thai Tea,4200,Harapan Baru,Harapan Baru,General Trade,36,0,Married,"7,95"
TR57679,226,2022-01-29,P4,12000,4,48000,Potato Chip,12000,Bonafid,Gita,General Trade,18,0,Single,0
TR5817,256,2022-01-29,P1,8800,2,17600,Choco Bar,8800,Sinar Harapan,Prestasi,General Trade,56,0,Married,"7,09"
TR58339,115,2022-01-29,P7,9400,4,37600,Coffee Candy,9400,Buana Indah,Buana,General Trade,39,0,Married,"5,07"
TR23654,42,2022-01-30,P10,15000,3,45000,Cheese Stick,15000,Sinar Harapan,Harapan Baru,General Trade,60,0,Married,"10,28"
TR28269,131,2022-01-30,P9,10000,5,50000,Yoghurt,10000,Priangan,Priangan,Modern Trade,25,0,Single,"7,12"
TR3314,403,2022-01-30,P3,7500,4,30000,Crackers,7500,Gita Ginara,Gita,General Trade,30,0,Married,"4,06"
TR42503,30,2022-01-30,P7,9400,3,28200,Coffee Candy,9400,Bonafid,Gita,General Trade,37,1,Single,"2,26"
TR45877,310,2022-01-30,P4,12000,3,36000,Potato Chip,12000,Prima Kelapa Dua,Prima,Modern Trade,23,0,Married,"4,17"
TR60792,14,2022-01-30,P8,16000,1,16000,Oat,16000,Lingga,Lingga,Modern Trade,58,1,Married,"10,18"
TR64013,10,2022-01-30,P9,10000,4,40000,Yoghurt,10000,Gita Ginara,Gita,General Trade,34,1,Married,4
